Order ID,Order Date,Order Day,Order Month,Order Year,Ship Date,Ship Time in Days,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,COGS,Unit Price,Discount Amount,Profit Margin,Discount (B),Is New Customer,Column 29
US-2017-114657,11/16/2017,Thursday,November,2017,11/21/2017,5,Standard Class,MH-18115,Mick Hernandez,Home Office,Yonkers,New York,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,4,0.00,24.12,28.32,13.11,0.00,0.46,No,No,
US-2017-107888,11/16/2017,Thursday,November,2017,11/19/2017,3,First Class,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,6,0.00,34.63,39.05,12.28,0.00,0.47,No,No,
US-2017-107888,11/16/2017,Thursday,November,2017,11/19/2017,3,First Class,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.00,23.79,116.13,69.96,0.00,0.17,No,No,
US-2017-107888,11/16/2017,Thursday,November,2017,11/19/2017,3,First Class,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.20,10.79,75.52,35.96,21.58,0.10,Yes,No,
US-2017-107888,11/16/2017,Thursday,November,2017,11/19/2017,3,First Class,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.00,7.99,25.30,33.29,0.00,0.24,No,No,
US-2017-118598,11/16/2017,Thursday,November,2017,11/16/2017,0,Same Day,CM-12190,Charlotte Melton,Consumer,Utica,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94,6,0.00,6.00,113.94,19.99,0.00,0.05,No,No,
CA-2017-122945,11/16/2017,Thursday,November,2017,11/22/2017,6,Standard Class,MB-18085,Mick Brown,Consumer,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.00,5.19,12.12,5.77,0.00,0.30,No,No,
CA-2017-121678,11/16/2017,Thursday,November,2017,11/20/2017,4,Second Class,BM-11650,Brian Moss,Corporate,Elyria,Ohio,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.82,1,0.70,-1.40,1.95,1.82,1.28,-0.77,Yes,No,
CA-2017-160633,11/16/2017,Thursday,November,2017,11/21/2017,5,Standard Class,BS-11380,Bill Stewart,Corporate,Bowling Green,Ohio,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.98,3,0.40,75.00,464.99,299.99,359.99,0.08,Yes,No,
CA-2017-160633,11/16/2017,Thursday,November,2017,11/21/2017,5,Standard Class,BS-11380,Bill Stewart,Corporate,Bowling Green,Ohio,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.35,3,0.20,5.40,63.68,28.78,17.27,0.06,Yes,No,
CA-2017-160633,11/16/2017,Thursday,November,2017,11/21/2017,5,Standard Class,BS-11380,Bill Stewart,Corporate,Bowling Green,Ohio,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,5,0.20,-1.75,113.72,27.99,27.99,-0.01,Yes,No,
CA-2017-157448,11/16/2017,Thursday,November,2017,11/20/2017,4,Standard Class,LC-16885,Lena Creighton,Consumer,Los Angeles,California,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,0.00,23.99,95.95,39.98,0.00,0.20,No,No,
CA-2017-157448,11/16/2017,Thursday,November,2017,11/20/2017,4,Standard Class,LC-16885,Lena Creighton,Consumer,Los Angeles,California,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.00,4.47,7.95,4.14,0.00,0.36,No,No,
CA-2017-165687,11/17/2017,Friday,November,2017,11/23/2017,6,Standard Class,CS-12355,Christine Sundaresam,Consumer,Salem,Virginia,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,2,0.00,12.26,22.78,17.52,0.00,0.35,No,No,
CA-2017-138163,11/17/2017,Friday,November,2017,11/20/2017,3,First Class,XP-21865,Xylona Preis,Consumer,Everett,Massachusetts,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,0.00,14.26,36.68,16.98,0.00,0.28,No,No,
CA-2017-124674,11/17/2017,Friday,November,2017,11/23/2017,6,Standard Class,JB-16000,Joy Bell-,Consumer,Brownsville,Texas,Central,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.73,2,0.32,-14.46,237.32,163.87,104.87,-0.04,Yes,No,
CA-2017-166709,11/17/2017,Friday,November,2017,11/22/2017,5,Standard Class,HL-15040,Hunter Lopez,Consumer,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.00,5039.99,5459.98,3499.99,0.00,0.48,No,No,
CA-2017-141719,11/17/2017,Friday,November,2017,11/21/2017,4,Second Class,EG-13900,Emily Grady,Consumer,Naperville,Illinois,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,5,0.20,83.99,107.98,47.99,47.99,0.35,Yes,No,
CA-2017-128265,11/17/2017,Friday,November,2017,11/22/2017,5,Second Class,VW-21775,Victoria Wilson,Corporate,New York City,New York,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.00,349.34,898.30,415.88,0.00,0.28,No,No,
CA-2017-118122,11/17/2017,Friday,November,2017,11/24/2017,7,Standard Class,GG-14650,Greg Guthrie,Corporate,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.90,2,0.20,4.52,6.60,6.95,2.78,0.33,Yes,No,
CA-2017-158120,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,KH-16330,Katharine Harms,Corporate,Hillsboro,Oregon,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,3,0.20,6.62,9.07,6.54,3.92,0.34,Yes,No,
CA-2017-158120,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,KH-16330,Katharine Harms,Corporate,Hillsboro,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7,0.70,-3.47,4.71,0.59,2.91,-0.83,Yes,No,
CA-2017-100902,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,CK-12595,Clytie Kelty,Consumer,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7,0.20,93.88,120.71,38.32,53.65,0.35,Yes,No,
CA-2017-100902,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,CK-12595,Clytie Kelty,Consumer,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.20,107.79,237.14,86.23,86.23,0.25,Yes,No,
US-2017-155866,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,CC-12370,Christopher Conant,Consumer,New York City,New York,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0.00,18.66,20.22,6.48,0.00,0.48,No,No,
US-2017-155866,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,CC-12370,Christopher Conant,Consumer,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.00,76.98,110.78,46.94,0.00,0.41,No,No,
US-2017-116505,11/17/2017,Friday,November,2017,11/21/2017,4,Second Class,TB-21625,Trudy Brown,Consumer,Hagerstown,Maryland,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.80,6,0.00,20.59,23.21,7.30,0.00,0.47,No,No,
CA-2017-163629,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,RA-19885,Ruben Ausman,Corporate,Athens,Georgia,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,79.99,1,0.00,28.80,51.19,79.99,0.00,0.36,No,No,
CA-2017-163629,11/17/2017,Friday,November,2017,11/21/2017,4,Standard Class,RA-19885,Ruben Ausman,Corporate,Athens,Georgia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.10,5,0.00,55.65,150.45,41.22,0.00,0.27,No,No,
US-2017-132444,11/18/2017,Saturday,November,2017,11/21/2017,3,First Class,CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.00,45.81,123.87,28.28,0.00,0.27,No,No,
US-2017-132444,11/18/2017,Saturday,November,2017,11/21/2017,3,First Class,CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0.00,54.33,78.19,33.13,0.00,0.41,No,No,
US-2017-132444,11/18/2017,Saturday,November,2017,11/21/2017,3,First Class,CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0.00,1.42,1.54,1.48,0.00,0.48,No,No,
US-2017-132444,11/18/2017,Saturday,November,2017,11/21/2017,3,First Class,CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.45,2,0.20,2.96,3.80,4.22,1.69,0.35,Yes,No,
US-2017-132444,11/18/2017,Saturday,November,2017,11/21/2017,3,First Class,CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.00,9.59,86.35,31.98,0.00,0.10,No,No,
US-2017-158946,11/18/2017,Saturday,November,2017,11/23/2017,5,Standard Class,JW-15220,Jane Waco,Corporate,Lakewood,Ohio,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.86,7,0.20,7.77,23.32,5.55,7.77,0.20,Yes,No,
CA-2017-143434,11/18/2017,Saturday,November,2017,11/24/2017,6,Standard Class,ME-17320,Maria Etezadi,Home Office,Saginaw,Michigan,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.00,8.30,11.46,4.94,0.00,0.42,No,No,
CA-2017-167871,11/18/2017,Saturday,November,2017,11/23/2017,5,Standard Class,AF-10870,Art Ferguson,Consumer,Homestead,Florida,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.38,1,0.20,15.53,19.97,44.38,8.88,0.35,Yes,No,
CA-2017-167871,11/18/2017,Saturday,November,2017,11/23/2017,5,Standard Class,AF-10870,Art Ferguson,Consumer,Homestead,Florida,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.94,1,0.20,-0.66,3.02,2.94,0.59,-0.23,Yes,No,
CA-2017-104913,11/18/2017,Saturday,November,2017,11/22/2017,4,Standard Class,DK-13090,Dave Kipp,Consumer,Long Beach,New York,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5,0.00,36.73,38.22,14.99,0.00,0.49,No,No,
CA-2017-104864,11/18/2017,Saturday,November,2017,11/23/2017,5,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,0.20,-19.32,84.41,16.27,16.27,-0.24,Yes,No,
CA-2017-104864,11/18/2017,Saturday,November,2017,11/23/2017,5,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.23,8,0.70,-16.19,22.26,2.53,14.16,-0.80,Yes,No,
CA-2017-104864,11/18/2017,Saturday,November,2017,11/23/2017,5,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.06,4,0.20,48.63,262.61,97.26,77.81,0.13,Yes,No,
CA-2017-104864,11/18/2017,Saturday,November,2017,11/23/2017,5,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.74,4,0.20,7.26,9.33,5.18,4.15,0.35,Yes,No,
CA-2017-104864,11/18/2017,Saturday,November,2017,11/23/2017,5,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.47,8,0.20,14.52,18.66,5.18,8.29,0.35,Yes,No,
CA-2017-160122,11/18/2017,Saturday,November,2017,11/23/2017,5,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.58,6,0.20,20.84,23.62,9.26,11.12,0.38,Yes,No,
CA-2017-160122,11/18/2017,Saturday,November,2017,11/23/2017,5,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.39,2,0.30,-25.48,114.65,63.69,38.22,-0.20,Yes,No,
CA-2017-107825,11/18/2017,Saturday,November,2017,11/18/2017,0,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.00,24.98,67.54,15.42,0.00,0.27,No,No,
CA-2017-107825,11/18/2017,Saturday,November,2017,11/18/2017,0,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0.00,10.57,27.19,37.76,0.00,0.28,No,No,
CA-2017-107825,11/18/2017,Saturday,November,2017,11/18/2017,0,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0.00,3.47,3.91,3.69,0.00,0.47,No,No,
CA-2017-107825,11/18/2017,Saturday,November,2017,11/18/2017,0,Same Day,NB-18655,Nona Balk,Corporate,Milwaukee,Wisconsin,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0.00,2.74,3.08,2.91,0.00,0.47,No,No,
US-2017-152380,11/19/2017,Sunday,November,2017,11/23/2017,4,Standard Class,JH-15910,Jonathan Howell,Consumer,Chicago,Illinois,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.08,3,0.50,-131.45,240.98,73.03,109.54,-0.60,Yes,No,
CA-2017-162929,11/19/2017,Sunday,November,2017,11/22/2017,3,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.20,13.93,19.09,6.88,8.26,0.34,Yes,No,
CA-2017-162929,11/19/2017,Sunday,November,2017,11/22/2017,3,First Class,AS-10135,Adrian Shami,Home Office,New York City,New York,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.00,6.41,6.95,6.68,0.00,0.48,No,No,
CA-2017-121468,11/19/2017,Sunday,November,2017,11/20/2017,1,First Class,KD-16345,Katherine Ducich,Consumer,Westminster,California,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,31.97,4,0.20,2.40,23.18,7.99,6.39,0.08,Yes,No,
CA-2017-158876,11/19/2017,Sunday,November,2017,11/21/2017,2,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.90,4,0.20,5.28,8.24,4.22,3.38,0.31,Yes,No,
CA-2017-158876,11/19/2017,Sunday,November,2017,11/21/2017,2,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.67,1,0.20,0.50,4.84,6.67,1.33,0.08,Yes,No,
CA-2017-158876,11/19/2017,Sunday,November,2017,11/21/2017,2,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,4,0.20,8.67,70.63,24.78,19.83,0.09,Yes,No,
CA-2017-158876,11/19/2017,Sunday,November,2017,11/21/2017,2,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,2,0.60,-13.99,20.39,8.00,9.60,-0.88,Yes,No,
US-2017-139969,11/19/2017,Sunday,November,2017,11/26/2017,7,Standard Class,AF-10870,Art Ferguson,Consumer,College Station,Texas,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.06,3,0.30,-53.27,216.41,77.69,69.92,-0.23,Yes,No,
US-2017-137491,11/19/2017,Sunday,November,2017,11/25/2017,6,Standard Class,LC-16930,Linda Cazamias,Corporate,San Angelo,Texas,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.31,2,0.30,-8.72,222.44,152.66,91.59,-0.03,Yes,No,
CA-2017-101042,11/19/2017,Sunday,November,2017,11/23/2017,4,Standard Class,AB-10105,Adrian Barton,Consumer,Henderson,Kentucky,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.00,213.69,608.19,136.98,0.00,0.26,No,No,
CA-2017-101042,11/19/2017,Sunday,November,2017,11/23/2017,4,Standard Class,AB-10105,Adrian Barton,Consumer,Henderson,Kentucky,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,21.96,2,0.00,10.76,11.20,10.98,0.00,0.49,No,No,
CA-2017-126242,11/19/2017,Sunday,November,2017,11/24/2017,5,Standard Class,MC-18100,Mick Crebagga,Consumer,Los Angeles,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.00,76.25,228.76,33.89,0.00,0.25,No,No,
CA-2017-126242,11/19/2017,Sunday,November,2017,11/24/2017,5,Standard Class,MC-18100,Mick Crebagga,Consumer,Los Angeles,California,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.70,1,0.00,7.11,11.59,18.70,0.00,0.38,No,No,
CA-2017-168858,11/19/2017,Sunday,November,2017,11/23/2017,4,Standard Class,JD-16150,Justin Deggeller,Corporate,New York City,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,16.74,3,0.00,8.37,8.37,5.58,0.00,0.50,No,No,
CA-2017-168858,11/19/2017,Sunday,November,2017,11/23/2017,4,Standard Class,JD-16150,Justin Deggeller,Corporate,New York City,New York,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0.00,626.19,1878.56,357.82,0.00,0.25,No,No,
CA-2017-112529,11/19/2017,Sunday,November,2017,11/21/2017,2,First Class,SC-20770,Stewart Carmichael,Corporate,San Antonio,Texas,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.12,6,0.30,-71.81,574.49,119.69,215.43,-0.10,Yes,No,
CA-2017-112529,11/19/2017,Sunday,November,2017,11/21/2017,2,First Class,SC-20770,Stewart Carmichael,Corporate,San Antonio,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.78,4,0.20,8.74,16.68,7.94,6.36,0.28,Yes,No,
CA-2017-110926,11/19/2017,Sunday,November,2017,11/23/2017,4,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Alexandria,Virginia,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0.00,12.53,12.53,3.58,0.00,0.50,No,No,
CA-2017-131254,11/19/2017,Sunday,November,2017,11/21/2017,2,First Class,NC-18415,Nathan Cano,Consumer,Houston,Texas,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.06,3,0.30,-46.40,180.14,63.69,57.32,-0.24,Yes,No,
CA-2017-131254,11/19/2017,Sunday,November,2017,11/21/2017,2,First Class,NC-18415,Nathan Cano,Consumer,Houston,Texas,Central,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,0.20,3.91,6.52,2.61,2.61,0.30,Yes,No,
CA-2017-131254,11/19/2017,Sunday,November,2017,11/21/2017,2,First Class,NC-18415,Nathan Cano,Consumer,Houston,Texas,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.19,6,0.80,-2287.78,2592.82,254.20,1220.15,-1.50,Yes,No,
US-2017-108014,11/19/2017,Sunday,November,2017,11/25/2017,6,Standard Class,JH-15430,Jennifer Halladay,Consumer,Cleveland,Ohio,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.91,7,0.70,-45.93,63.91,8.56,41.94,-0.77,Yes,No,
CA-2017-146458,11/19/2017,Sunday,November,2017,11/22/2017,3,Second Class,RB-19435,Richard Bierner,Consumer,Springfield,Virginia,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,22.96,7,0.00,6.66,16.30,3.28,0.00,0.29,No,No,
CA-2017-143021,11/19/2017,Sunday,November,2017,11/19/2017,0,Same Day,AP-10720,Anne Pryor,Home Office,New York City,New York,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.41,7,0.20,18.25,28.47,8.34,11.68,0.31,Yes,No,
CA-2017-143021,11/19/2017,Sunday,November,2017,11/19/2017,0,Same Day,AP-10720,Anne Pryor,Home Office,New York City,New York,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.97,3,0.40,-29.32,77.31,26.66,31.99,-0.37,Yes,No,
CA-2017-118731,11/20/2017,Monday,November,2017,11/22/2017,2,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.60,3,0.00,16.61,25.99,14.20,0.00,0.39,No,No,
CA-2017-118731,11/20/2017,Monday,November,2017,11/22/2017,2,Second Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7,0.20,27.32,39.93,12.01,16.81,0.33,Yes,No,
CA-2017-121818,11/20/2017,Monday,November,2017,11/21/2017,1,First Class,JH-15430,Jennifer Halladay,Consumer,Burlington,North Carolina,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.97,7,0.20,2.70,16.48,3.42,4.79,0.11,Yes,No,
CA-2017-121818,11/20/2017,Monday,November,2017,11/21/2017,1,First Class,JH-15430,Jennifer Halladay,Consumer,Burlington,North Carolina,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.73,3,0.20,1.80,21.19,9.58,5.75,0.06,Yes,No,
US-2017-161193,11/20/2017,Monday,November,2017,11/26/2017,6,Standard Class,BT-11680,Brian Thompson,Consumer,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.60,5,0.20,28.13,33.95,15.52,15.52,0.36,Yes,No,
US-2017-161193,11/20/2017,Monday,November,2017,11/26/2017,6,Standard Class,BT-11680,Brian Thompson,Consumer,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.66,2,0.20,1.57,2.15,2.33,0.93,0.34,Yes,No,
US-2017-110996,11/20/2017,Monday,November,2017,11/25/2017,5,Standard Class,KA-16525,Kelly Andreada,Consumer,Ontario,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.20,-46.14,273.27,56.78,56.78,-0.16,Yes,No,
CA-2017-146724,11/20/2017,Monday,November,2017,11/27/2017,7,Standard Class,HG-15025,Hunter Glantz,Consumer,Lakeville,Minnesota,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.00,10,0.00,9.68,12.32,2.20,0.00,0.44,No,No,
CA-2017-111556,11/20/2017,Monday,November,2017,11/22/2017,2,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,7,0.00,22.44,24.32,6.68,0.00,0.48,No,No,
CA-2017-111556,11/20/2017,Monday,November,2017,11/22/2017,2,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.97,2,0.20,-25.30,172.47,91.98,36.79,-0.14,Yes,No,
CA-2017-111556,11/20/2017,Monday,November,2017,11/22/2017,2,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0.00,327.59,932.38,419.99,0.00,0.26,No,No,
CA-2017-111556,11/20/2017,Monday,November,2017,11/22/2017,2,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0.00,19.31,49.66,22.99,0.00,0.28,No,No,
CA-2017-103499,11/20/2017,Monday,November,2017,11/24/2017,4,Standard Class,ES-14020,Erica Smith,Consumer,Jackson,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.57,2,0.20,-23.58,191.23,104.78,41.91,-0.11,Yes,No,
CA-2017-154123,11/20/2017,Monday,November,2017,11/25/2017,5,Standard Class,SC-20050,Sample Company A,Home Office,Henderson,Kentucky,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0.00,11.58,16.00,13.79,0.00,0.42,No,No,
CA-2017-120404,11/20/2017,Monday,November,2017,11/24/2017,4,Second Class,KH-16330,Katharine Harms,Corporate,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0.00,1.34,1.63,0.99,0.00,0.45,No,No,
CA-2017-120404,11/20/2017,Monday,November,2017,11/24/2017,4,Second Class,KH-16330,Katharine Harms,Corporate,New York City,New York,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,1,0.00,171.00,398.99,569.99,0.00,0.30,No,No,
